[SUBJECTNAME]=sn002
[AGE]=
[FIELD1]=eye-gaze
[FIELD2]=
[FIELD3]=
[FIELD4]=
[FIELD5]=
[FIELD6]=
[CODER]=
[VIDEOFILE]=G:\Backup experiment\SN002_Blake\SN002_02_04_F.avi
[RESOLUTION]=30.0010
[STARTCODES]

6440	214.6265	0
6441	214.6598	0
6442	214.6932	0
6443	214.7265	0
6444	214.7598	0
6445	214.7932	0
6446	214.8265	0
6447	214.8598	0
6448	214.8932	0
6449	214.9265	0
6450	214.9598	0
6451	214.9932	0
6452	215.0265	0
6453	215.0598	0
6454	215.0932	0
6455	215.1265	0
6456	215.1598	0
6457	215.1931	0
6458	215.2265	0
6459	215.2598	0
6460	215.2931	0
6461	215.3265	0
6462	215.3598	0
6463	215.3931	0
6464	215.4265	0
6465	215.4598	0
6466	215.4931	0
6467	215.5265	0
6468	215.5598	0
6469	215.5931	0
6470	215.6265	0
6471	215.6598	0
6472	215.6931	0
6473	215.7265	0
6474	215.7598	0
6475	215.7931	0
6476	215.8265	0
6477	215.8598	0
6478	215.8931	0
6479	215.9265	0
6480	215.9598	0
6481	215.9931	0
6482	216.0265	0
6483	216.0598	0
6484	216.0931	0
6485	216.1265	0
6486	216.1598	0
6487	216.1931	0
6488	216.2264	0
6489	216.2598	0
6490	216.2931	0
6491	216.3264	0
6492	216.3598	0
6493	216.3931	0
6494	216.4264	1
6495	216.4598	1
6496	216.4931	1
6497	216.5264	1
6498	216.5598	1
6499	216.5931	1
6500	216.6264	1
6501	216.6598	1
6502	216.6931	1
6503	216.7264	1
6504	216.7598	1
6505	216.7931	1
6506	216.8264	1
6507	216.8598	1
6508	216.8931	1
6509	216.9264	1
6510	216.9598	1
6511	216.9931	1
6512	217.0264	1
6513	217.0598	1
6514	217.0931	1
6515	217.1264	1
6516	217.1598	1
6517	217.1931	1
6518	217.2264	1
6519	217.2597	1
6520	217.2931	1
6521	217.3264	1
6522	217.3597	1
6523	217.3931	1
6524	217.4264	1
6525	217.4597	1
6526	217.4931	1
6527	217.5264	1
6528	217.5597	1
6529	217.5931	1
6530	217.6264	1
6531	217.6597	1
6532	217.6931	1
6533	217.7264	1
6534	217.7597	1
