[SUBJECTNAME]=sn010
[AGE]=
[FIELD1]=eye-gaze
[FIELD2]=
[FIELD3]=
[FIELD4]=
[FIELD5]=
[FIELD6]=
[CODER]=
[VIDEOFILE]=G:\Backup experiment\SN010_Clancy\SN010_02_02_F.avi
[RESOLUTION]=30.0004
[STARTCODES]

14262	475.3597	1
14263	475.3930	1
14264	475.4263	1
14265	475.4597	1
14266	475.4930	1
14267	475.5263	1
14268	475.5597	1
14269	475.5930	1
14270	475.6263	1
14271	475.6596	1
14272	475.6930	1
14273	475.7263	1
14274	475.7596	1
14275	475.7930	1
14276	475.8263	1
14277	475.8596	1
14278	475.8930	1
14279	475.9263	1
14280	475.9596	1
14281	475.9930	1
14282	476.0263	1
14283	476.0596	1
14284	476.0930	1
14285	476.1263	1
14286	476.1596	1
14287	476.1930	1
14288	476.2263	1
14289	476.2596	1
14290	476.2930	1
14291	476.3263	1
14292	476.3596	1
14293	476.3930	1
14294	476.4263	1
14295	476.4596	1
14296	476.4930	1
14297	476.5263	1
14298	476.5596	1
14299	476.5930	1
14300	476.6263	1
14301	476.6596	1
14302	476.6930	1
14303	476.7263	1
14304	476.7596	1
14305	476.7930	1
14306	476.8263	1
14307	476.8596	1
14308	476.8930	1
14309	476.9263	1
14310	476.9596	1
14311	476.9930	1
14312	477.0263	1
14313	477.0596	1
14314	477.0930	1
14315	477.1263	1
14316	477.1596	1
14317	477.1930	1
14318	477.2263	1
14319	477.2596	1
14320	477.2930	1
14321	477.3263	1
14322	477.3596	1
14323	477.3930	1
14324	477.4263	1
14325	477.4596	1
14326	477.4930	1
14327	477.5263	1
14328	477.5596	1
14329	477.5930	1
14330	477.6263	1
14331	477.6596	1
14332	477.6930	1
14333	477.7263	1
14334	477.7596	1
14335	477.7930	1
14336	477.8263	1
14337	477.8596	1
14338	477.8929	1
14339	477.9263	1
14340	477.9596	1
14341	477.9929	1
14342	478.0263	1
14343	478.0596	1
14344	478.0929	1
14345	478.1263	1
14346	478.1596	1
14347	478.1929	1
14348	478.2263	1
14349	478.2596	1
14350	478.2929	1
14351	478.3263	1
14352	478.3596	1
14353	478.3929	1
14354	478.4263	1
14355	478.4596	1
14356	478.4929	1
14357	478.5263	1
14358	478.5596	1
14359	478.5929	1
14360	478.6263	1
14361	478.6596	1
14362	478.6929	1
14363	478.7263	1
14364	478.7596	1
14365	478.7929	1
14366	478.8263	1
14367	478.8596	1
14368	478.8929	1
14369	478.9263	1
14370	478.9596	1
14371	478.9929	1
14372	479.0263	1
14373	479.0596	1
14374	479.0929	1
14375	479.1263	1
14376	479.1596	1
14377	479.1929	1
14378	479.2263	1
14379	479.2596	1
14380	479.2929	1
14381	479.3263	1
14382	479.3596	1
14383	479.3929	1
14384	479.4263	1
14385	479.4596	1
14386	479.4929	1
14387	479.5263	1
14388	479.5596	1
14389	479.5929	1
14390	479.6263	1
14391	479.6596	1
14392	479.6929	1
14393	479.7263	1
14394	479.7596	1
14395	479.7929	1
14396	479.8263	1
14397	479.8596	1
14398	479.8929	1
14399	479.9263	1
14400	479.9596	1
14401	479.9929	1
14402	480.0263	1
14403	480.0596	1
14404	480.0929	1
14405	480.1263	1
14406	480.1596	1
14407	480.1929	1
14408	480.2262	1
14409	480.2596	1
14410	480.2929	1
14411	480.3262	1
14412	480.3596	1
14413	480.3929	1
14414	480.4262	1
14415	480.4596	1
14416	480.4929	1
14417	480.5262	1
14418	480.5596	1
14419	480.5929	1
14420	480.6262	1
14421	480.6596	1
14422	480.6929	1
14423	480.7262	1
14424	480.7596	1
14425	480.7929	1
14426	480.8262	1
14427	480.8596	1
14428	480.8929	1
14429	480.9262	1
14430	480.9596	1
14431	480.9929	1
14432	481.0262	1
14433	481.0596	1
14434	481.0929	1
14435	481.1262	1
